ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
1002055,2NDFL,Buying a car,1.0,0.35,female,2,0,specialized secondary,worker,>250,1.0,88.0,39.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002075,Free form with employer stamp,Buying a car,1.0,0.27,female,0,0,higher,senior manager,< 50,0.0,43.0,30.0,Other,CJSC,civil marriage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,1.0,7.0,79.0,8.0,0.0,3.0,22.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002095,Receipt of salary into account,Repair,1.0,0.3,male,1,0,higher,specialist,>250,0.0,21.0,28.0,Other,LLC,married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,1.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002115,2NDFL,Repair,0.0,,female,1,0,higher,specialist,,1.0,9.0,31.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002135,Receipt of salary into account,Real estate purchase/construction,1.0,0.48,male,2,0,average,support staff,>250,1.0,56.0,31.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002155,Receipt of salary into account,Buying a car,0.0,0.39,male,2,0,higher,specialist,>250,1.0,35.0,28.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002175,2NDFL,Other,1.0,0.45,male,1,0,higher,support staff,>250,3.0,127.0,41.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002195,Receipt of salary into account,Repair,0.0,0.33,male,1,0,higher,specialist,>250,1.0,47.0,38.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002215,Receipt of salary into account,Buying furniture,0.0,0.44,male,0,0,specialized secondary,worker,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002235,Receipt of salary into account,Repair,1.0,0.33,male,2,0,specialized secondary,specialist,>250,1.0,73.0,40.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002255,2NDFL,Repair,0.0,0.49,male,1,0,incomplete higher education,specialist,>250,0.0,44.0,28.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002275,Receipt of salary into account,Buying a car,0.0,0.44,male,0,0,higher,middle manager,>250,0.0,52.0,25.0,Trade,LLC,married,,,,,,,,,,,,,,,,,,,,,,,,,,
1002295,Bank form (without employer stamp),Repair,0.0,0.34,male,0,0,specialized secondary,support staff,< 50,0.0,35.0,37.0,Tourism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002315,Bank form (without employer stamp),Repair,1.0,0.54,female,0,0,higher,middle manager,>250,0.0,73.0,32.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0288461538,0.0,1.0,0.0,0.0,0.625,5.0,3.0,101.0,8.0,2.0,0.0,4.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002335,2NDFL,Repair,0.0,0.32,female,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002355,Receipt of salary into account,Repair,1.0,0.49,male,0,0,higher,specialist,>250,0.0,25.0,29.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002375,Receipt of salary into account,Repair,0.0,0.12,female,0,0,higher,specialist,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002395,2NDFL,Repair,1.0,0.43,female,1,0,higher,specialist,>250,0.0,16.0,28.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002415,2NDFL,Repair,1.0,0.59,female,1,0,higher,middle manager,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002435,Receipt of salary into account,Purchasing household appliances,0.0,0.38,female,2,0,higher,middle manager,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002455,Receipt of salary into account,Repair,1.0,0.57,male,2,0,higher,worker,>250,1.0,53.0,26.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002475,Receipt of salary into account,Repair,0.0,0.58,male,0,0,higher,specialist,< 50,0.0,107.0,33.0,Information Technology,LLC,married,0.0,0.0,0.0,0.0,0.0,0.4294117647,1.0,0.0,0.0,0.0,0.2,1.0,4.0,97.0,5.0,1.0,1.0,8.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002495,2NDFL,Repair,1.0,0.3,female,0,0,specialized secondary,middle manager,>250,3.0,7.0,43.0,Other,LLC,"single, not married",2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
1002515,2NDFL,Repair,0.0,0.26,male,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002535,Bank form (without employer stamp),Repair,1.0,0.08,male,1,0,higher,middle manager,>250,0.0,77.0,31.0,Information Technology,LLC,married,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,2.0,2.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002555,Receipt of salary into account,Repair,0.0,0.35,male,2,0,specialized secondary,worker,>250,0.0,6.0,30.0,Other,LLC,married,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,2.0,3.0,39.0,5.0,2.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002575,2NDFL,Repair,1.0,0.33,male,0,0,higher,senior manager,< 50,0.0,124.0,34.0,Other,CJSC,married,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,1.0,1.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002595,Bank form (without employer stamp),Real estate purchase/construction,0.0,0.31,female,1,0,second higher education,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002615,Bank form (without employer stamp),Real estate purchase/construction,0.0,0.4,male,0,0,specialized secondary,support staff,>250,0.0,12.0,53.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002635,Receipt of salary into account,Repair,1.0,0.47,male,0,0,specialized secondary,worker,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002655,Receipt of salary into account,Buying land,0.0,0.35,male,1,0,higher,specialist,>250,0.0,37.0,40.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002675,Receipt of salary into account,Repair,1.0,0.59,female,2,0,higher,specialist,>250,0.0,164.0,41.0,Other,OJSC,divorced / divorced,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,7.0,136.0,8.0,1.0,1.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002695,Receipt of salary into account,Repair,1.0,0.43,male,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,70.0,57.0,Other,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0053475936,0.0,1.0,0.0,0.0,0.5,4.0,4.0,186.0,8.0,3.0,2.0,3.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002715,Bank form (without employer stamp),Repair,0.0,0.57,female,0,0,average,support staff,>250,0.0,89.0,47.0,Trade,LLC,married,1.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.6666666667,4.0,2.0,99.0,6.0,2.0,2.0,21.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002735,Bank form (without employer stamp),Buying land,0.0,0.16,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002755,2NDFL,Repair,0.0,0.19,male,0,0,higher,specialist,>250,0.0,79.0,30.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002775,Receipt of salary into account,Buying a car,0.0,0.13,male,0,0,specialized secondary,middle manager,>250,0.0,103.0,38.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002795,Bank form (without employer stamp),Repair,1.0,0.47,female,0,0,higher,middle manager,>250,0.0,96.0,40.0,Trade,CJSC,married,1.0,0.0,0.0,0.0,0.0,0.0072463768,1.0,1.0,0.0,0.0,0.5833333333,7.0,5.0,137.0,12.0,4.0,0.0,3.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002815,Receipt of salary into account,Repair,1.0,0.39,male,1,0,higher,support staff,>250,0.0,8.0,40.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.2485207101,0.0,0.0,0.0,0.0,0.3333333333,3.0,3.0,127.0,6.0,2.0,0.0,21.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1002835,2NDFL,Real estate purchase/construction,1.0,0.25,male,1,0,higher,support staff,>250,0.0,319.0,47.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002855,Bank form (without employer stamp),Repair,1.0,0.52,female,0,0,specialized secondary,worker,>250,0.0,295.0,52.0,Trade,OJSC,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,6.0,169.0,8.0,1.0,1.0,16.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002875,Receipt of salary into account,Repair,0.0,0.31,female,0,0,higher,support staff,>250,0.0,59.0,25.0,Legal services,Another form,"single, not married",1.0,1.0,1.0,0.0,0.0,0.0804597701,0.0,0.0,0.0,0.0,0.2857142857,2.0,5.0,80.0,7.0,1.0,0.0,10.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1002895,2NDFL,Repair,1.0,0.49,male,0,0,specialized secondary,worker,>250,0.0,9.0,25.0,Tourism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002915,Bank form (without employer stamp),Repair,1.0,0.33,female,2,0,average,worker,>250,0.0,96.0,39.0,Trade,LLC,divorced / divorced,1.0,0.0,0.0,0.0,0.0,0.7368421053,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,7.0,0.0,2.0,54.0,92.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1002935,Bank form (without employer stamp),Repair,1.0,0.59,female,1,0,higher,specialist,>250,0.0,8.0,36.0,Agriculture and forestry,LLC,married,0.0,0.0,0.0,0.0,0.0,0.012345679,0.0,0.0,0.0,0.0,0.5,1.0,1.0,80.0,2.0,0.0,0.0,58.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002955,,Repair,0.0,,female,2,0,higher,other,,1.0,67.0,33.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002975,Receipt of salary into account,Real estate purchase/construction,0.0,0.58,male,2,0,higher,middle manager,>250,0.0,15.0,32.0,Other,CJSC,married,2.0,1.0,1.0,0.0,0.0,0.0633802817,0.0,0.0,0.0,0.0,1.0,4.0,0.0,133.0,4.0,1.0,0.0,10.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002995,Bank form (without employer stamp),Repair,1.0,0.1,female,2,0,higher,specialist,>250,0.0,42.0,32.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003015,Bank form (without employer stamp),Education,1.0,0.51,female,1,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,180.0,42.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003035,Bank form (without employer stamp),Repair,1.0,0.34,male,1,0,Higher/Second Higher/Academic Degree,other,< 50,0.0,57.0,43.0,Other,LLC,married,1.0,1.0,0.0,0.0,0.0,0.0765306122,1.0,0.0,0.0,0.0,0.5,4.0,4.0,181.0,8.0,1.0,2.0,20.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003055,Free form with employer stamp,Repair,0.0,0.59,female,1,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,25.0,51.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003075,Bank form (without employer stamp),Repair,1.0,0.45,female,2,0,Higher/Second Higher/Academic Degree,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003095,Receipt of salary into account,Buying a car,1.0,0.4,male,0,0,specialized secondary,support staff,>250,1.0,187.0,50.0,Other,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666667,2.0,1.0,21.0,3.0,1.0,0.0,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003115,Receipt of salary into account,Buying a car,1.0,0.59,male,1,0,higher,middle manager,>250,0.0,12.0,30.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.1090909091,1.0,0.0,0.0,0.0,0.5,2.0,2.0,49.0,4.0,1.0,0.0,13.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003135,Receipt of salary into account,Real estate purchase/construction,1.0,0.5,male,1,0,specialized secondary,worker,>250,0.0,81.0,38.0,Trade,LLC,divorced / divorced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,2.0,0.0,2.0,71.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003155,Receipt of salary into account,Repair,1.0,0.41,male,0,0,higher,specialist,>250,0.0,90.0,50.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003175,Receipt of salary into account,Buying a car,1.0,0.49,male,0,0,specialized secondary,specialist,>250,0.0,11.0,25.0,Trade,LLC,"single, not married",3.0,2.0,2.0,0.0,0.0,0.2272727273,0.0,1.0,1.0,1.0,0.6666666667,2.0,1.0,17.0,3.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003195,Receipt of salary into account,Repair,1.0,0.24,male,2,0,average,middle manager,>250,0.0,92.0,32.0,Information Technology,LLC,married,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,1.0,0.0,0.0,0.6666666667,2.0,1.0,27.0,3.0,1.0,0.0,5.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003215,Bank form (without employer stamp),Buying a car,0.0,0.12,male,2,0,higher,middle manager,>250,0.0,223.0,42.0,Trade,OJSC,married,1.0,1.0,1.0,1.0,1.0,0.0151515152,1.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,6.0,0.0,4.0,6.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003235,Receipt of salary into account,Repair,0.0,0.28,female,1,0,second higher education,specialist,>250,1.0,80.0,32.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003255,Receipt of salary into account,Real estate purchase/construction,1.0,0.33,male,1,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003275,Receipt of salary into account,Repair,1.0,0.49,female,1,0,higher,support staff,>250,0.0,40.0,42.0,Trade,CJSC,married,1.0,1.0,1.0,1.0,1.0,0.0677966102,0.0,0.0,0.0,0.0,0.25,1.0,3.0,55.0,4.0,1.0,0.0,9.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003295,Free form with employer stamp,Repair,0.0,0.41,male,0,0,higher,worker,>250,0.0,25.0,49.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003315,Bank form (without employer stamp),Repair,0.0,0.37,male,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003335,Receipt of salary into account,Vacation,1.0,0.26,female,0,0,higher,specialist,>250,0.0,108.0,52.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003355,Receipt of salary into account,Repair,0.0,0.38,male,0,0,higher,specialist,>250,1.0,8.0,26.0,Information Technology,LLC,"single, not married",1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6,3.0,2.0,22.0,5.0,1.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003375,2NDFL,Repair,0.0,0.48,male,1,0,higher,senior manager,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003395,2NDFL,Repair,1.0,0.59,female,1,0,specialized secondary,support staff,>250,1.0,63.0,42.0,Trade,CJSC,civil marriage,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,4.0,72.0,5.0,0.0,1.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003415,2NDFL,Vacation,1.0,0.37,male,1,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003435,Receipt of salary into account,Real estate purchase/construction,0.0,0.33,male,0,0,higher,specialist,>250,0.0,50.0,33.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003455,2NDFL,Real estate purchase/construction,1.0,0.49,female,2,0,specialized secondary,worker,>250,1.0,15.0,36.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003475,Bank form (without employer stamp),Repair,0.0,0.29,male,1,0,Higher/Second Higher/Academic Degree,worker,>250,0.0,48.0,39.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003495,2NDFL,Buying a car,1.0,0.3,male,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003515,Free form with employer stamp,Buying a car,0.0,0.33,male,2,0,specialized secondary,worker,< 50,0.0,39.0,39.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.064516129,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,2.0,0.0,0.0,14.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003535,Bank form (without employer stamp),Repair,1.0,0.22,female,0,0,Higher/Second Higher/Academic Degree,senior manager,< 50,0.0,72.0,38.0,Legal services,Individual entrepreneur,"single, not married",6.0,6.0,1.0,0.0,0.0,0.4136125654,1.0,1.0,1.0,1.0,0.5,4.0,2.0,112.0,6.0,2.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003555,Receipt of salary into account,Repair,0.0,0.33,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,141.0,54.0,Other,CJSC,married,0.0,0.0,0.0,0.0,0.0,0.0126582278,0.0,2.0,0.0,0.0,0.5,2.0,2.0,78.0,4.0,1.0,2.0,3.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003575,Bank form (without employer stamp),Repair,0.0,0.43,male,1,0,specialized secondary,support staff,>250,0.0,209.0,51.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003595,Bank form (without employer stamp),Other,1.0,0.33,female,0,0,specialized secondary,specialist,>250,0.0,6.0,49.0,Trade,LLC,"single, not married",1.0,1.0,0.0,0.0,0.0,0.0324324324,1.0,0.0,0.0,0.0,0.3333333333,3.0,6.0,179.0,9.0,3.0,0.0,16.0,92.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1003615,2NDFL,Real estate purchase/construction,0.0,0.2,male,0,0,higher,specialist,>250,0.0,24.0,25.0,Trade,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,7.0,2.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003635,Bank form (without employer stamp),Buying a car,1.0,0.39,female,2,0,higher,senior manager,< 50,0.0,59.0,42.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0571428571,0.0,0.0,0.0,0.0,1.0,6.0,0.0,99.0,6.0,2.0,0.0,7.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003655,Receipt of salary into account,Buying a car,0.0,0.42,male,1,0,specialized secondary,support staff,>250,0.0,33.0,30.0,Trade,LLC,married,2.0,1.0,1.0,1.0,1.0,0.023255814,0.0,0.0,0.0,0.0,1.0,3.0,0.0,42.0,3.0,1.0,0.0,10.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003675,Bank form (without employer stamp),Repair,1.0,0.22,male,0,0,higher,senior manager,< 50,0.0,18.0,28.0,Other,LLC,"single, not married",1.0,0.0,0.0,0.0,0.0,0.0056179775,1.0,0.0,0.0,0.0,0.4,2.0,3.0,177.0,5.0,1.0,0.0,11.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003695,Bank form (without employer stamp),Repair,1.0,0.59,female,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,245.0,43.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003715,2NDFL,Repair,0.0,0.21,female,0,0,higher,specialist,>250,3.0,77.0,26.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003735,Bank form (without employer stamp),Repair,1.0,0.21,female,1,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003755,Receipt of salary into account,Repair,1.0,0.4,male,1,0,specialized secondary,specialist,>250,0.0,46.0,26.0,Trade,LLC,married,2.0,2.0,2.0,1.0,1.0,0.0090909091,0.0,1.0,1.0,1.0,0.3636363636,4.0,7.0,109.0,11.0,3.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003775,Receipt of salary into account,Buying a car,0.0,0.3,female,0,0,higher,Sales Manager,>250,0.0,63.0,23.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003795,Receipt of salary into account,Real estate purchase/construction,1.0,0.43,male,0,0,higher,specialist,>250,0.0,14.0,26.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003815,Bank form (without employer stamp),Vacation,0.0,0.19,male,1,0,specialized secondary,middle manager,>250,0.0,49.0,24.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003835,2NDFL,Real estate purchase/construction,0.0,0.39,male,2,0,higher,middle manager,>250,0.0,138.0,36.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003855,Receipt of salary into account,Real estate purchase/construction,0.0,0.36,female,0,0,higher,specialist,>250,0.0,57.0,32.0,Trade,LLC,"single, not married",4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
1003875,2NDFL,Buying a car,1.0,0.49,male,0,0,higher,worker,>250,1.0,39.0,25.0,Other,OJSC,married,6.0,4.0,1.0,1.0,0.0,0.3084577114,0.0,2.0,1.0,1.0,0.4545454545,5.0,6.0,139.0,11.0,3.0,1.0,1.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1003895,Receipt of salary into account,Repair,0.0,0.5,male,0,0,higher,specialist,>250,0.0,27.0,39.0,Information Technology,LLC,"single, not married",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4444444444,4.0,5.0,223.0,9.0,1.0,0.0,11.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003915,Receipt of salary into account,Buying a car,1.0,0.46,male,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,36.0,41.0,Trade,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.6181818182,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,42.0,3.0,0.0,0.0,73.0,97.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1003935,2NDFL,Buying a car,0.0,0.53,male,0,0,specialized secondary,worker,>250,1.0,362.0,50.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003955,Bank form (without employer stamp),Repair,1.0,0.25,female,0,0,higher,middle manager,>250,0.0,111.0,51.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003975,Free form with employer stamp,Buying a car,1.0,0.48,male,1,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003995,Bank form (without employer stamp),Repair,0.0,0.54,male,2,0,higher,middle manager,< 50,0.0,11.0,44.0,Trade,LLC,remarriage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.0,98.0,4.0,0.0,1.0,24.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004015,Bank form (without employer stamp),Repair,1.0,0.17,female,1,0,specialized secondary,specialist,< 50,0.0,125.0,38.0,Trade,Another form,married,3.0,1.0,1.0,1.0,1.0,0.0858895706,0.0,0.0,0.0,0.0,0.4545454545,5.0,6.0,149.0,11.0,1.0,0.0,8.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1004035,2NDFL,Repair,0.0,0.37,male,0,0,higher,specialist,>250,0.0,15.0,30.0,Information Technology,LLC,married,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,3.0,3.0,153.0,6.0,1.0,2.0,4.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004055,Bank form (without employer stamp),Real estate purchase/construction,0.0,0.3,male,1,0,specialized secondary,specialist,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004075,Receipt of salary into account,Repair,0.0,0.54,female,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,9.0,27.0,Trade,LLC,married,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,0.0,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004095,2NDFL,Real estate purchase/construction,1.0,0.28,male,0,0,higher,worker,>250,0.0,15.0,30.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004115,Free form with employer stamp,Buying a car,1.0,0.1,male,1,0,specialized secondary,middle manager,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004135,Bank form (without employer stamp),Repair,0.0,0.19,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,51.0,28.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004155,Bank form (without employer stamp),Repair,1.0,0.49,male,1,0,incomplete higher education,senior manager,< 50,0.0,23.0,47.0,Other,LLC,divorced / divorced,1.0,0.0,0.0,0.0,0.0,0.1279069767,0.0,1.0,1.0,0.0,0.625,5.0,3.0,150.0,8.0,2.0,0.0,2.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1004175,Bank form (without employer stamp),Other,1.0,0.47,male,0,0,specialized secondary,worker,>250,0.0,54.0,24.0,Other,LLC,"single, not married",2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,67.0,3.0,1.0,1.0,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004195,Receipt of salary into account,Repair,0.0,0.59,female,0,0,higher,specialist,>250,0.0,309.0,45.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004215,Receipt of salary into account,Repair,1.0,0.29,male,1,0,higher,middle manager,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004235,2NDFL,Buying a car,1.0,0.17,female,0,0,*n.a.*,middle manager,< 50,0.0,244.0,49.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
